documentId,paragraphText,sorted_compounds
US08952049B2,"1,1-Dimethyl-2,3-dihydro-1H-pyrrolo[1,2-a]indol-7-amine (40.0 mg, 0.200 mmol) and 1-(benzo[d][1,3]dioxol-5-yl)cyclopropanecarboxylic acid (41.2 mg, 0.200 mmol) were dissolved in N,N-dimethylformamide (1 mL) containing triethylamine (84.2 μL, 0.600 mmol) and a magnetic stir bar. O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate (84 mg, 0.22 mmol) was added to the mixture and the resulting solution was allowed to stir for 5 minutes at room temperature. The crude product was then purified by preparative HPLC utilizing a gradient of 0-99% acetonitrile in water containing 0.05% trifluoroacetic acid to yield 1-(benzo[d][1,3]dioxol-5-yl)-N-(1,1-dimethyl-2,3-dihydro-1H-pyrrolo[1,2-a]-indol-7-yl)cyclopropanecarboxamide. ESI-MS m/z calc. 388.2. found 389.2 (M+1)+. Retention time of 2.02 minutes. 1H NMR (400 MHz, DMSO-d6) δ 8.41 (s, 1H), 7.59 (d, J=1.8 Hz, 1H), 7.15 (d, J=8.6 Hz, 1H), 7.06-7.02 (m, 2H), 6.96-6.90 (m, 2H), 6.03 (s, 2H), 5.98 (d, J=0.7 Hz, 1H), 4.06 (t, J=6.8 Hz, 2H), 2.35 (t, J=6.8 Hz, 2H), 1.42-1.38 (m, 2H), 1.34 (s, 6H), 1.05-1.01 (m, 2H).","1,1-Dimethyl-2,3-dihydro-1H-pyrrolo[1,2-a]indol-7-amine | 1-(benzo[d][1,3]dioxol-5-yl)cyclopropanecarboxylic acid | N,N-dimethylformamide | triethylamine | O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate | crude product | 1-(benzo[d][1,3]dioxol-5-yl)-N-(1,1-dimethyl-2,3-dihydro-1H-pyrrolo[1,2-a]-indol-7-yl)cyclopropanecarboxamide"
US20150119441A1,"1-Benzo[1,3]dioxol-5-yl-cyclopropanecarboxylic acid (2.07 g, 10.0 mmol) was dissolved in thionyl chloride (2.2 mL) under N2. N,N-dimethylformamide (0.3 mL) was added and the solution was allowed to stir for 30 minutes. The excess thionyl chloride was removed under vacuum and the resulting solid was dissolved in anhydrous dichloromethane (15 mL) containing triethylamine (2.8 mL, 20.0 mmol). Ethyl 5-amino-1H-indole-2-carboxylate (2.04 g, 10.0 mmol) in 15 mL of anhydrous dichloromethane was slowly added to the reaction. The resulting solution was allowed to stir for 1 hour. The reaction mixture was diluted to 50 mL with dichloromethane and washed three times with 50 mL of 1N HCl, saturated aqueous sodium bicarbonate, and saturated aqueous sodium chloride. The organic layer was dried over sodium sulfate and evaporated to dryness to yield ethyl 5-(1-(benzo[d][1,3]dioxol-5-yl)cyclopropanecarboxamido)-1H-indole-2-carboxylate as a gray solid (3.44 g, 88%). ESI-MS m/z calc. 392.4; found 393.1 (M+1) Retention time 3.17 minutes. 1H NMR (400 MHz, DMSO-d6) δ 11.80 (s, 1H), 8.64 (s, 1H), 7.83 (m, 1H), 7.33-7.26 (m, 2H), 7.07 (m, 1H), 7.02 (m, 1H), 6.96-6.89 (m, 2H), 6.02 (s, 2H), 4.33 (q, J=7.1 Hz, 2H), 1.42-1.39 (m, 2H), 1.33 (t, J=7.1 Hz, 3H), 1.06-1.03 (m, 21).","1-Benzo[1,3]dioxol-5-yl-cyclopropanecarboxylic acid | thionyl chloride | N2 | N,N-dimethylformamide | thionyl chloride | dichloromethane | triethylamine | Ethyl 5-amino-1H-indole-2-carboxylate | dichloromethane | dichloromethane | HCl | sodium bicarbonate | sodium chloride | sodium sulfate | ethyl 5-(1-(benzo[d][1,3]dioxol-5-yl)cyclopropanecarboxamido)-1H-indole-2-carboxylate"
US08445512B2,"A mixture of 4.0 g (19.7 mmol) 1-(2-amino-4-(trifluoromethyl)phenyl)ethanone, 11.5 ml (98.5 mmol) 4-chloro-diacetic acid ethyl ester and 1.7 ml (19.7 mmol) conc. hydrochloric acid was heated to 75° C. for 6 min in a sealed vessel by microwaves (50 W). The mixture was subsequently diluted with EtOAc and water. The organic phase was separated, washed with a 1M aq. NaHCO3 sol., dried over MgSO4 and concentrated in a vacuum. The raw product (7.47 g) obtained after CC (EtOAc/hexane 3:17) of the residue was dissolved in MeOH (76 ml) and 35.3 ml (70.6 mmol) of a 2M aq. LiOH sol. was added. The mixture was subsequently stirred for 16 h at RT and heated to 60° C. for a further 24 h. After cooling to RT, the mixture was diluted with water and EtOAc. The organic phase was separated, dried over MgSO4 and concentrated in a vacuum. After CC (EtOAc/hexane 1:3) of the residue, 985 mg (3.1 mmol, 16%) 2-(methoxymethyl)-4-methyl-7-(trifluoromethyl)quinoline-3-carboxylic acid methyl ester was obtained.",1-(2-amino-4-(trifluoromethyl)phenyl)ethanone | 4-chloro-diacetic acid ethyl ester | hydrochloric acid | EtOAc | water | NaHCO3 | MgSO4 | raw product | EtOAc/hexane | EtOAc | MeOH | LiOH | water | MgSO4 | EtOAc/hexane | 2-(methoxymethyl)-4-methyl-7-(trifluoromethyl)quinoline-3-carboxylic acid methyl ester
US07781443B2,"A mixture of (2R*,4S*)-4-{[3,5-bis(trifluoromethyl)benzyl]-[5-(2-cyanovinyl)pyrimidin-2-yl]}amino-2-ethyl-6-methoxy-3,4-dihydro-2H-[1,5]naphthyridine-1-carboxylic acid ethyl ester (385 mg), sodium azide (99 mg), ammonium chloride (81 mg) and N,N-dimethylformamide (5 ml) is stirred at 100°C. overnight. The mixture is partitioned by adding ethyl acetate and a saturated brine. The organic layer is washed with a saturated brine, dried over magnesium sulfate, and concentrated under reduced pressure. The resulting residue is purified by column chromatography (silica gel; chloroform to chloroform:methanol=5:1) to give (2R*,4S*)-4-{[3,5-bis(trifluoromethyl)benzyl]-{5-[2-(tetrazole-5-yl)vinyl]pyrimidin-2-yl)}amino-2-ethyl-6-methoxy-3,4-dihydro-2H-[1,5]naphthyridine-1-carboxylic acid ethyl ester (155 mg). MS (m/z): 678 [M+H]+","(2R*,4S*)-4-{[3,5-bis(trifluoromethyl)benzyl]-[5-(2-cyanovinyl)pyrimidin-2-yl]}amino-2-ethyl-6-methoxy-3,4-dihydro-2H-[1,5]naphthyridine-1-carboxylic acid ethyl ester | sodium azide | ammonium chloride | N,N-dimethylformamide | ethyl acetate | brine | magnesium sulfate | silica gel | chloroform | chloroform | methanol | (2R*,4S*)-4-{[3,5-bis(trifluoromethyl)benzyl]-{5-[2-(tetrazole-5-yl)vinyl]pyrimidin-2-yl)}amino-2-ethyl-6-methoxy-3,4-dihydro-2H-[1,5]naphthyridine-1-carboxylic acid ethyl ester"
US07396834B2,"To a solution of INTERMEDIATE 3 (606 mg) in 1,2-dichloroethane (15 mL) was added benzaldehyde (220 μL, 1.3 eq) and sodium triacetoxyborohydride (480 mg, 1.4 eq). After 3 days the reaction was diluted with dichloromethane (50 mL) and washed with saturated aqueous sodium bicarbonate. The aqueous layer was washed with dichloromethane (2×25 mL) and the combined organic extracts were dried (MgSO4), filtered and concentrated. The residue was purified by flash chromatography, eluting 5% methanol in dichloromethane to yield INTERMEDIATE 4a as a colorless foam (428mg, 57%).","INTERMEDIATE 3 | 1,2-dichloroethane | benzaldehyde | sodium triacetoxyborohydride | dichloromethane | sodium bicarbonate | dichloromethane | MgSO4 | methanol | dichloromethane | INTERMEDIATE 4a"
US09265767B2,"A mixture of 4-bromo-2,2-dimethyl-5-(pyridin-4-yl)furan-3(2H)-one (0.28 g, 1.04 mmol), 3,5-dimethyl-2-((4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenoxy)methyl)pyridine (0.32 g, 0.94 mmol), and Cs2CO3 (1.3 g, 4.0 mmol) in toluene (10 mL) and water (3 mL) was degassed, Pd(dppf)Cl2 (0.14 g, 0.16 mmol) was added under an inert atmosphere and again degassed. Then the reaction was refluxed for 2 h and was filtered through a pad of Celite®. The filtrate was diluted with EtOAc (50 mL), washed with water (20 mL), brine (20 mL), dried over Na2SO4, filtered and concentrated in vacuo to obtain the crude product. The crude material was purified via silica gel column chromatography to afford 4-(4-((3,5-dimethylpyridin-2-yl)methoxy)phenyl)-2,2-dimethyl-5-(pyridin-4-yl)furan-3(2H)-one (90 mg, 24%) as an oil. 1H NMR (500 MHz, d6-DMSO): δ 8.72 (d, J=7.5 Hz, 2 H), 8.24 (d, J=7.8 Hz, 1 H), 7.50 (d, J=8.6 Hz, 3 H), 7.23 (d, J=7.4 Hz, 2 H), 7.08 (d, J=7.5 Hz, 2 H), 5.18 (s, 2 H), 2.35 (s, 3H), 2.25 (s,3H), 1.52 (s, 6 H). MS: [M+H]: m/z=401.1. HPLC: 95.2% (RT-1.78 min), Column: Acquity BEH-C-18, 50×2.1 mm, 1.7 um. Mobile Phase: 0.025% TFA in Water (A), ACN (B), Flow rate: 0.5 ml/min (Gradient).","4-bromo-2,2-dimethyl-5-(pyridin-4-yl)furan-3(2H)-one | 3,5-dimethyl-2-((4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenoxy)methyl)pyridine | Cs2CO3 | toluene | water | Pd(dppf)Cl2 | EtOAc | water | brine | Na2SO4 | crude product | crude material | silica gel | 4-(4-((3,5-dimethylpyridin-2-yl)methoxy)phenyl)-2,2-dimethyl-5-(pyridin-4-yl)furan-3(2H)-one"
US08410151B2,"To a solution of 3-[(ethyl-methyl-amino)-methyl]-5-methyl-benzoic acid (750 mg, 3.62 mmol) in THF (10 mL), DIPEA (940 mg, 7.24 mmol) and PyBOP (1.88 g, 3.62 mmol) was added. The mixture was stirred at rt for 1 h before 4-benzyloxy-3-ethyl-5-methyl-benzoic acid hydrazide (2.06 g, 3.62 mmol) was added. The mixture was stirred at rt for 1 h and was then diluted with EA and washed with sat. aq. NaHCO3 solution. The org. phase was collected, dried over MgSO4, filtered and concentrated. The residue was dissolved in THF and Burgess reagent (1.03 g, 4.34 mmol) was added. The mixture was stirred at 110° C. under microwave irradiation for 12 min. The mixture was cooled to rt, diluted with EA and washed with water. The org. phase was separated and concentrated. The crude product is purified by CC on silica gel eluting with DCM:MeOH 9:1 to 5:1 to give {3-[5-(4-benzyloxy-3-ethyl-5-methyl-phenyl)-[1,3,4]oxadiazol-2-yl]-5-methyl-benzyl}-ethyl-methyl-amine as a pale yellow oil (1.48 g). LC-MS: tR=0.96 min; [M+1]+=456.13.","3-[(ethyl-methyl-amino)-methyl]-5-methyl-benzoic acid | THF | DIPEA | PyBOP | 4-benzyloxy-3-ethyl-5-methyl-benzoic acid hydrazide | EA | NaHCO3 | MgSO4 | THF | Burgess reagent | EA | water | crude product | silica gel | DCM:MeOH | {3-[5-(4-benzyloxy-3-ethyl-5-methyl-phenyl)-[1,3,4]oxadiazol-2-yl]-5-methyl-benzyl}-ethyl-methyl-amine"
US08022222B2,"Using the method of Example 3, Step B, 4-methylthiazol-2-amine (0.477 g, 4.18 mmol), 2-chloro-4-(pyridin-2-ylthio)pyridine (0.930 g, 4.18 mmol), potassium phosphate (0.975 g, 4.59 mmol), Pd2(dba)3 (0.191 g, 0.209 mmol), and 4,5-bis(diphenylphosphino)-9,9-dimethyl-9H-xanthene (0.121 g, 0.209 mmol) were reacted to provide 4-methyl-N-(4-(pyridin-2-ylthio)pyridin-2-yl)thiazol-2-amine hydrochloride (0.310 g, 44% yield). 1H NMR (d6-DMSO) δ 11.55 (bs, 1H), 8.62 (d, 1H), 8.31 (d, 1H), 7.89 (t, 1H), 7.59 (d, 1H), 7.44 (m, 1H), 7.36 (s, 1H), 7.08 (d, 1H), 6.83 (s, 1H), 2.31 (s, 3H).","4-methylthiazol-2-amine | 2-chloro-4-(pyridin-2-ylthio)pyridine | potassium phosphate | Pd2(dba)3 | 4,5-bis(diphenylphosphino)-9,9-dimethyl-9H-xanthene | 4-methyl-N-(4-(pyridin-2-ylthio)pyridin-2-yl)thiazol-2-amine hydrochloride"
US06911462B2,"Bis-bicyclo[2:2:1]heptane-2-carbonyl benzimidazole was prepared as follows: oxalyl chloride (1.07 ml, 2 M in CH2Cl2) was added to bicyclo[2.2.1]heptane carboxylic acid (0.305 g, 2.14 mmole) followed by one drop DMF. The mixture was allowed to react at RT for 1.0 hour. To the above solution was added 2-(4-aminophenyl)-6-amino-benzimidazole (0.200 g, 0.89 mmole) in pyridine (2 ml). The reaction was heated to 60° C. overnight. The reaction was cooled and the precipitate filtered and washed with NaHCO3 and hexanes. The resulting solid was purified by preparative HPLC to give a solid that was 68% pure.",heptane-2-carbonyl benzimidazole | oxalyl chloride | bicyclo[2.2.1]heptane carboxylic acid | DMF | 2-(4-aminophenyl)-6-amino-benzimidazole | pyridine | NaHCO3 | hexanes
US20050176772A1,"To a solution of methyl (3S,4R)-4-(2,4-difluorophenyl)-1-methylpyrrolidine-3-carboxylate, from preparation 37 (800 mg, 3.13 mmol) in tetrahydrofuran (10 mL) was added lithium hydroxide (150 mg, 6.27 mmol) at room temperature. The reaction mixture was stirred for 2 hours and the solvent concentrated in vacuo. The crude residue was dissolved in water (20 mL) and partitioned with ethyl acetate (2×20 mL). The phases were separated and the aqueous phase was acidified using 2 M hydrochloric acid solution (3.13 mL). The aqueous phase was evaporated and the residue was azeotroped with toluene (6×20 mL) to afford an oily residue (1000 mg) which was used without further purification in the subsequent step.","methyl (3S,4R)-4-(2,4-difluorophenyl)-1-methylpyrrolidine-3-carboxylate | 37 | tetrahydrofuran | lithium hydroxide | crude residue | residue | water | ethyl acetate | toluene"
US08148383B2,"A mixture of ethyl 2-[(2′-cyanobiphenyl-4-yl)methyl]-3-oxohexanoate (0.89 g) and N-(2,2-dimethyltetrahydro-2H-pyran-4-yl)-4H-1,2,4-triazol-3-amine (0.25 g) was stirred at 250° C. for 20 min under microwave irradiation. The obtained reaction mixture was purified by silica gel column chromatography to give the title compound as a colorless solid (0.41 g, 67%).","ethyl 2-[(2′-cyanobiphenyl-4-yl)methyl]-3-oxohexanoate | N-(2,2-dimethyltetrahydro-2H-pyran-4-yl)-4H-1,2,4-triazol-3-amine | silica gel | title compound"
US20020013460A1,"The resulting 3-[4-(n-butyl)phenyl]isoquinolin-1-one (2.44 g) was reacted with phosphorus oxychloride (20 ml) according to the method of Example 10-2, to give 1-chloro-3-(4-(n-butyl)phenyl)isoquinoline. The resulting compound was reacted, as it was, with N-ethylpiperazine (11 ml) at 100° C. overnight. The reaction solution was evaporated, and to the resulting residue were added ethyl acetate and purified water. The resulting ethyl acetate layer was washed with water and brine, and dried over magnesium sulfate. The solvent was evaporated, and the resulting residue was purified by silica gel column chromatography (chloroform/methanol system), to give 1.78 g of the free compound of the title compound as a pale yellow oil.",3-[4-(n-butyl)phenyl]isoquinolin-1-one | phosphorus oxychloride | 1-chloro-3-(4-(n-butyl)phenyl)isoquinoline
US07485644B2,"To formic acid (114 mL, 3.03 mol) at 0° C. was added acetic anhydride (28.6 mL, 0.303 mol) and the mixture was stirred at RT for 10 minutes. The reaction was then recooled to 0° C., and added to a solution of 2-(4-{[2-(hydroxyamino)-5-pyrimidin-2-ylpentyl]sulfonyl}piperazin-1-yl)-5-(2,2,2-trifluoroethoxy)pyrimidine (30.6 g, 60.5 mmol) and formic acid (114 mL, 3.03 mol) in THF (600 mL). The reaction was brought to room temperature and stirred for one hour. Volatiles were then removed in vacuo, and the residue azeotroped with toluene (2×300 mL). The residue was then dissolved in methanol (300 mL) and heated to 40° C. for one hour. The solution was then cooled to room temperature and concentrated in vacuo. The residue was then purified by flash chromatography (silica gel, 10% MeOH in EtOAc) to give the racemic compound as a pale orange foam (22.94 g, 43 mmol, 71%).","formic acid | acetic anhydride | 2-(4-{[2-(hydroxyamino)-5-pyrimidin-2-ylpentyl]sulfonyl}piperazin-1-yl)-5-(2,2,2-trifluoroethoxy)pyrimidine | formic acid | THF | toluene | methanol | silica gel | MeOH | EtOAc | compound"
US05986115,"5.0 g of 7α-(5-chloropentyl)-11β-fluoro-3-hydroxy-estra-1,3,5(10)-trien-17-one is dissolved in 80 ml of ethyl methyl ketone, mixed with 5.7 g of sodium iodide and stirred overnight at a bath temperature of 90° C. For working-up, the reaction mixture is cooled to room temperature, stirred into water, extracted 3 times with ethyl acetate, washed with common salt solution, dried on magnesium sulfate and concentrated by evaporation in a vacuum. 6.8 g of 11β-fluoro-3-hydroxy-7α-(5-iodopentyl)-estra-1,3,5(10)-trien-17-one is obtained as crude product, which is used without further purification in the next stage.","7α-(5-chloropentyl)-11β-fluoro-3-hydroxy-estra-1,3,5(10)-trien-17-one | ethyl methyl ketone | sodium iodide | water | ethyl acetate | magnesium sulfate | 11β-fluoro-3-hydroxy-7α-(5-iodopentyl)-estra-1,3,5(10)-trien-17-one | crude product"
US07189851B2,"A solution of ceric ammonium nitrate (228 mg, 0.42 mmol) in acetonitrile (1 mL) and water (0.2 mL) was added dropwise to a solution of the product from Step D (102 mg, 0.21 mmol) in acetonitrile (1 mL). The resulting solution was stirred at rt for 2 h and then concentrated at reduced pressure. Trituration of the remaining material with a mixture of CH2Cl2 and water provided E as a light yellow solid (75 mg, 0.15 mmol, 73%): 1H NMR (400 MHz, DMSO-d6) δ 13.05 (br, 1H), 7.95 (d, 2H, J=8), 7.41 (d, 2H, J=8), 7.22 (dd, 2H, J=8, 6), 7.07 (t, 2H, J˜9), 3.87 (m, 4H), 3.77 (t, 2H, J=7), 3.07 (m, 2H), 2.99 (m, 2H), 2.54 (quint., 2H, J=7), 0.75 (t, 3H, J=7) ppm; ESI-MS m/z 490 (M+H)+.",ceric ammonium nitrate | acetonitrile | water | product | acetonitrile | CH2Cl2 | water | solid
US07709503B2,"The title compound was prepared from 3,4-dichloro-5-methyl-1H-pyrrole-2-carboxylic acid (Intermediate 3) and ethyl 2-(4-aminopiperidin-1-yl)-4-[(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)methyl]-1,3-thiazole-5-carboxylate hydrochloride (Intermediate 77) in a manner analogous to Example 29.","title compound | 3,4-dichloro-5-methyl-1H-pyrrole-2-carboxylic acid | Intermediate 3 | ethyl 2-(4-aminopiperidin-1-yl)-4-[(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)methyl]-1,3-thiazole-5-carboxylate hydrochloride | Intermediate 77"
US04590205,"A solution of 2,3-bis(4-fluorophenyl)thiophene (13.6 g, 50 mmole) in 120 ml methylene chloride and 150 ml acetic acid was cooled to ~5° and treated with bromine (2.8 ml, 55 mmole). After 4 hours, the reaction mixture was concentrated in vacuo. The residue was dissolved in ethyl acetate and washed with saturated aqueous sodium bicarbonate and brine, dried and concentrated in vacuo. Recrystallization from ethanol gave the title compound (14.7 g), m.p. 91°-93°.","2,3-bis(4-fluorophenyl)thiophene | methylene chloride | acetic acid | bromine | ethyl acetate | sodium bicarbonate | brine | ethanol | title compound"
US04861798,"To a cold, stirring suspension of 1.1 gm hydroxylamine hydrochloride and 1.5 gms sodium carbonate in 25 ml CH2Cl2 was added dropwise 3.7 gms 9(4-butoxyphenyl)nonanoyl chloride. This mixture was stirred in the cold for 1/2 hr and then for 72 hrs at room temperature. The reaction mixture was filtered. The precipitated solid was crystallized three times from CH2Cl2 (treating with charcoal during the second crystallization) to give 1.1 gms of product of m.p. 99°-101°. Elemental analysis: calculated C 70.99, H 9.72, N 4.36% found C 70.75, H 9.64, N 4.34%.",hydroxylamine hydrochloride | sodium carbonate | CH2Cl2 | 9(4-butoxyphenyl)nonanoyl chloride | CH2Cl2 | charcoal | product
US08293901B2,"3-Methyl-6-(methylamino)pyrimidin-4(3H)-one (compound 1B; 400 mg, 2.88 mmol, 1 eq), diethyl malonate (873 μl, 5.76 mmol, 2 eq) and phenyl ether (915 μl, 5.76 mmol, 2 eq) were dissolved in 1-methyl-2-pyrrolidinone (2 ml, 20 mmol). The mixture was placed in a microwave reactor at 240° C. for 30 minutes to yield 5-hydroxy-3,8-dimethylpyrido[2,3-d]pyrimidine-4,7(3H,8H)-dione (compound 1C). The product was confirmed by LC-MS and isolated by HPLC to give 125 mg (21%) of compound 1C. [M+H] calc'd for C9H9N3O3, 208; found, 208.","3-Methyl-6-(methylamino)pyrimidin-4(3H)-one | compound 1B | diethyl malonate | phenyl ether | 1-methyl-2-pyrrolidinone | 5-hydroxy-3,8-dimethylpyrido[2,3-d]pyrimidine-4,7(3H,8H)-dione | compound 1C"
US07473694B2,"To a methylene chloride (50 mL) solution containing 2-(5,7-dichloropyrazolo[1,5-a]pyrimidin-6-yl)ethanol (640 mg, 2.77 mmol), triethylamine (3.86 mL, 27.7 mmol) and tert-butylchlorodimethylsilane (1.25 g, 8.31 mmol) were added, and this mixture was stirred at room temperature for 16 hr. After the reaction, aqueous ammonium chloride was added to the reaction solution, and the mixture was extracted with ethyl acetate. The combined ethyl acetate layer was washed with saturated aqueous sodium hydrogen carbonate and then brine and dried over sodium sulfate. After the sodium sulfate was filtered off, the solvent was distilled off and the residue was purified with column chromatography (15% ethyl acetate-hexane) to obtain the title compound (1.04 g).","methylene chloride | 2-(5,7-dichloropyrazolo[1,5-a]pyrimidin-6-yl)ethanol | triethylamine | tert-butylchlorodimethylsilane | ammonium chloride | ethyl acetate | ethyl acetate | sodium hydrogen carbonate | brine | sodium sulfate | sodium sulfate | ethyl acetate-hexane | title compound"
US20040266826A1,"To a solution of 1-(4-bromophenyl)-3-(dimethylamino)prop-2-ene-1-one (2.46 g) in ethanol (25 ml) was added methylhydrazine (892 mg) and the mixture was stirred at ambient temperature for 8 hours. The mixture was partitioned between ethyl acetate and brine. The organic layer was separated, dried over magnesium sulfate, and evaporated in vacuo. The residue was purified by silica gel column chromatography eluting with a mixture of hexane and ethyl acetate (5:1-3:1). The crude product was triturated with hexane to give 5-(4-bromophenyl)-1-methylpyrazole as a yellow powder (1.00 g).",1-(4-bromophenyl)-3-(dimethylamino)prop-2-ene-1-one | ethanol | methylhydrazine | ethyl acetate | brine | magnesium sulfate | silica gel | hexane | ethyl acetate | crude product | hexane | 5-(4-bromophenyl)-1-methylpyrazole
US06696404B1,"Fraction II which possesses the strongest antibacterial activity was pooled to isolate substances having antibacterial activity. Since fraction II had some impurities, acetylation of the fraction was carried out to change its polarity as a procedure to obtain a single compound with antibacterial activity: 0.5 g of fraction II was dissolved in 5 ml pyridine, added with 5 ml of acetic anhydride in a drop-wise manner at ice-cold temperature, and stirred at room temperature for more than 15 hours. The reactant was subjected to partition extraction with 100 ml of ice-cold water once, and subsequently 100 ml of ethylacetate twice. The ethylacetate phase thus obtained was washed with 5% HCl, NaHCO3 and NaCl, dehydrated with anhydrous MgSO4, filtered and condensed under a reduced pressure. The resultant was finally applied onto a silica gel column(4.7×50 cm), and eluted with a solvent mixture of hexane and ethylacetate(15:1, v/v) to give an acetylated single compound. Since the single compound showed no antibacterial activity in its acetylated form, deacetylation was performed by dissolving the acetylated single compound in 20 ml of methanol. Then, 2 ml of 5% KOH was added to the compound, reacted with stirring for more than 2 hours, and neutralized using cation exchange resin(DOWEX50WX4-400), followed by filtration and condensation to give a single isolated compound. Thereafter, its molecular weight was measured with EI-MS(VG Platform II, FISIONS, 15 eV), and chemical identification was conducted using analytical instruments of 1H-NMR, 13C-NMR(400 MHz, CDCl3) and IR(Perkin Elmer spectrum I , DTGS detector). The results of the analyses were as follows: IR (CDCl3, v, max) 3402, 2915, 1708, 1620, 1599 cm−1; EI-MS(m/z) 218, 148, 136, 135, 121; 1H-NMR(CDCl3, 400 MHz): 1.18(3H, d, J=7.1 Hz, H-15), 1.52(3H, s, H-13), 1.57(2H, dt, J=7.1, 7.2 Hz, H-8), 1.67(3H, s, H-12), 1.85(2H, dt, J=7.0, 7.2 Hz, H-9), 2.20(3H, s, H-14), 2.59(1H, qt, J=7.1, 7.1 Hz, H-7), 5.08(1H, t, J=7.0 Hz, H-10), 6.59(1H, br s, H-2), 6.66(1H, br d, J=7.6 Hz, H-6), 7.01(1H, d, J=7.6 Hz, H-5); 13C-NMR(CDCl3, 400 MHz): 147.16(s, C-1), 113.50(d, C-2), 153.51(s, C-3), 120.86(s, C-4), 130.74(d, C-5), 119.42(d, C-6), 38.98(d, C-7), 38.32(t, C-8), 26.10(t, C-9), 124.48(d, C-10), 131.39(s, C-11), 15.31(q, C-12), 25.67(q, C-13), 17.64(q, C-14), 22.34(q, C-15). The 1H-NMR spectrum showed 2- or 3-substituted hydroxy-α-curcumene from its aromatic proton signal. Also, through the analysis of chemical shift of 13C-NMR signal, the compound was found to have 1,3,4-substituted benzene ring system. Taken together, the compound was identified as xanthorrizol(1,3,5,10-bisabolatetraen-3-ol), a sequiterpenoid having bisabolane structure, which is colorless oily material having the optical rotation of [α]=−50.2°(C=0.65, CHCl3).","II | II | II | pyridine | acetic anhydride | ice | ice | ethylacetate | ethylacetate | HCl | NaHCO3 | NaCl | hexane | methanol | KOH | II | 2- or 3-substituted hydroxy-α-curcumene | xanthorrizol(1,3,5,10-bisabolatetraen-3-ol) | bisabolane | CHCl3"
US08546391B2,"35 mg of tert-butyl trans-(E)-3-{4-[4-(5-benzyl[1.3.4]thiadiazol-2-ylcarbamoyl)phenyl]-cyclohexyl}acrylate (0.07 mmol, 1 eq.) are placed in 1 mL of dichloromethane. 0.5 mL of trifluoroacetic acid (6.73 mmol, 97 eq.) is added and the reaction medium is stirred for 3 hours at room temperature. The solvent is evaporated off. The resin is triturated in ethyl acetate to give 8 mg of trans-(E)-3-{4-[4-(5-benzyl[1.3.4]thiadiazol-2-ylcarbamoyl)-phenyl]cyclohexyl}acrylic acid.",tert-butyl trans-(E)-3-{4-[4-(5-benzyl[1.3.4]thiadiazol-2-ylcarbamoyl)phenyl]-cyclohexyl}acrylate | dichloromethane | trifluoroacetic acid | ethyl acetate | trans-(E)-3-{4-[4-(5-benzyl[1.3.4]thiadiazol-2-ylcarbamoyl)-phenyl]cyclohexyl}acrylic acid
US05719166,"Trifluoroacetic acid (100 mL) was cooled to 0° C. and added to a flask containing 1-(1,1-dimethylethyl-oxycarbonyl)piperidin-4-yl-pyridin-3-ylmethanol (20.4 g, 69.77 mmol). Vigorous gas evolution was observed. The mixture was stirred at 0° C. until judged complete by TLC. The excess trifluoroacetic acid was removed in vacuo, and the resulting residue was dissolved in water (50 mL). The aqueous solution was cooled to 0° C. and basified to pH~ 12 by addition of sodium hydroxide pellets. The product was isolated by extraction of the aqueous solution with dichloromethane (10×100 mL). The dichloromethane was evaporated to leave the title compound as an off white solid (12.06 g, 62.73 mmol, 90%). 1H NMR(d6 -DMSO): δ8.45 (m, 2H, H--C(2'), H--C(6')), 7.66 (brd, J=7.8 Hz, 1H, H--C(4')), 7.34 (dd, J=4.8, 7.8 Hz, 1H, H--C(3')), 4.29 (d, J=6.7 Hz, 1H, CHOH), 2.67 (m, 2H, eq-H--C(2)), 2.27 (m, 2H, ax-H--C(2)), 1.70 (br, 1H, NH), 1.52 (m, 1H, H--C(4)), 1.10-1.00 (m, 4H, H--C(3)).","Trifluoroacetic acid | 1-(1,1-dimethylethyl-oxycarbonyl)piperidin-4-yl-pyridin-3-ylmethanol | trifluoroacetic acid | water | sodium hydroxide | dichloromethane | dichloromethane | title compound | solid"
