documentId,paragraphText,sorted_compounds
US08309580B2,"To a mixture of 4-[(cyclohexyl{2-methyl-5-[4-(trifluoromethyl)phenyl]thiophen-3-yl}methyl)amino]benzoic acid (326 mg) synthesized above, ethyl 3-(methylamino)propanoate (108 mg), 1-hydroxybenzotriazole monohydrate (126 mg) and triethylamine (115 μL) in N,N-dimethylformamide (10 mL) was added 1-ethyl-3-(3-dimethylaminopropyl)carbodiimide hydrochloride (158 mg), and the mixture was stirred at room temperature for 1.5 days. 1N Hydrochloric acid was added to quench the reaction, and the mixture was extracted with ethyl acetate. The extract was washed with saturated brine, dried over magnesium sulfate, and concentrated under reduced pressure. The residue was purified by silica gel column chromatography (50% ethyl acetate/hexane) to give colorless oil. To a mixture of the obtained oil, tetrahydrofuran (5 mL) and ethanol (5 mL) was added 1N aqueous sodium hydroxide solution (1 mL), and the mixture was stirred at room temperature for 2.5 hr, and concentrated under reduced pressure. The residue was dissolved in water (10 mL), and 1N hydrochloric acid (1 mL) was added at 0° C. The resulting precipitate was collected by filtration to give the title compound (291 mg, 76%) as a white solid.","4-[(cyclohexyl{2-methyl-5-[4-(trifluoromethyl)phenyl]thiophen-3-yl}methyl)amino]benzoic acid | ethyl 3-(methylamino)propanoate | 1-hydroxybenzotriazole monohydrate | triethylamine | N,N-dimethylformamide | 1-ethyl-3-(3-dimethylaminopropyl)carbodiimide hydrochloride | Hydrochloric acid | ethyl acetate | brine | magnesium sulfate | silica gel | ethyl acetate/hexane | tetrahydrofuran | ethanol | sodium hydroxide | water | hydrochloric acid | title compound"
US08431563B2,"A 5-mL microwave vial was charged with N-(((2R)-4-((6-chloro-3-pyridinyl)sulfonyl)-1-(5-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)-2-pyrimidinyl)-2-piperazinyl)methyl)-N-phenylmethanesulfonamide (0.134 g, 0.194 mmol, step 1) and 2M NH3 in MeOH (2 mL). The reaction mixture was heated in an Initiator microwave reactor (Biotage AB, Inc., Uppsala, Sweden) at 140° C. for 3 h. Then the mixture was then heated at 130° C. (thermal) for 12 h. The solvent was removed and the crude product was purified by column chromatography (25 g of silica gel, 10 to 90% EtOAc in hexanes) to afford N-(((2R)-4-((6-amino-3-pyridinyl)sulfonyl)-1-(5-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)-2-pyrimidinyl)-2-piperazinyl)methyl)-N-phenylmethanesulfonamide (0.0385 g) as a white solid.","N-(((2R)-4-((6-chloro-3-pyridinyl)sulfonyl)-1-(5-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)-2-pyrimidinyl)-2-piperazinyl)methyl)-N-phenylmethanesulfonamide | NH3 | MeOH | crude product | silica gel | EtOAc | hexanes | N-(((2R)-4-((6-amino-3-pyridinyl)sulfonyl)-1-(5-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)-2-pyrimidinyl)-2-piperazinyl)methyl)-N-phenylmethanesulfonamide"
US06224988B1,"In 945 ml of water were dissolved 32.4 g of behenic acid, 9.9 g of arachidic acid and 5.6 g of stearic acid at 90° C. Thereafter, an aqueous 1.5M sodium hydroxide solution was added with stirring at a high speed. Subsequently, 0.93 ml of concentrated nitric acid was added thereto and cooled 55° C. with stirring for a period of 30 min. to obtain a sodium behenate solution.",water | behenic acid | arachidic acid | stearic acid | sodium hydroxide | nitric acid | sodium behenate
US09447090B2,"To a mixture of 1.6 g of 2,2-dimethyl-5-(3-methylphenyl)-5-nitro-1,3-dioxane in 24 ml of ethanol was added a suspension of a Raney nickel (manufactured by Aldrich, product obtained by washing 1 ml of an aqueous suspension with water and ethanol) in 9 ml of ethanol, followed by stirring for 22 hours under a hydrogen atmosphere at 4 atm. The reaction mixture was filtered over Celite and the solvent was then evaporated under reduced pressure. The obtained residue was purified by silica gel column chromatography to obtain 1.55 g of 2,2-dimethyl-5-(3-methylphenyl)-1,3-dioxan-5-amine.","2,2-dimethyl-5-(3-methylphenyl)-5-nitro-1,3-dioxane | ethanol | Raney nickel | aqueous suspension | water | ethanol | ethanol | hydrogen | silica gel | 2,2-dimethyl-5-(3-methylphenyl)-1,3-dioxan-5-amine"
US07943767B2,"1,1′-Carbonyldiimidazole (CDI) (8.24 g, 50.81 mmol) and 3-methylenecyclobutanecarboxylic acid (5.70 g, 50.81 mmol) were dissolved in anhydrous THF (100 mL) and allowed to stir at 60° C. for 4 h. A solution of C-(3-Chloropyrazin-2-yl)methylamine bis-hydrochloride (10.0 g, 46.19 mmol) and diisopropylethylamine (DIPEA) (32.30 mL, 184.76 mmol) in anhydrous CH2Cl2 (150 mL) was added to the mixture and the reaction was allowed to stir at rt for 24 h. The mixture was concentrated in vacua, the residue dissolved in EtOAc and the resulting solution washed with saturated NaHCO3 (aq.) water H2O and Brine. The combined organic layers were dried over sodium sulfate, filtered and concentrated in vacuo to afford crude product, which was purified by chromatography over silica gel eluting with 50-70% EtOAc/hexane to yield desired product. 1 H NMR (400 MHz, CDCl3) δ ppm 2.92-2.94 (2 H, m), 3.05-3.14 (2 H, m), 4.60 (2 H, d, J=4.24 Hz), 4.80-4.84 (2 H, m), 6.75 (1 H, brs), 8.33 (1 H, d, J=4.22 Hz) and 8.45 (1 H, d, J=2.54 Hz). MS (ES+): m/z 238 and 240 [MH+].","1,1′-Carbonyldiimidazole | 3-methylenecyclobutanecarboxylic acid | THF | C-(3-Chloropyrazin-2-yl)methylamine bis-hydrochloride | diisopropylethylamine | CH2Cl2 | EtOAc | NaHCO3 | water H2O | Brine | sodium sulfate | crude product | silica gel | EtOAc/hexane | desired product"
US08247556B2,"A mixture of 7-[(2-fluoro-pyridine-3-carbonyl)-amino]-4,4-dimethyl-3,4-dihydro-1H-isoquinoline-2-carboxylic acid tert-butyl ester (1.99 g, 4.98 mmol) and C-(1H-pyrrolo[2,3-b]pyridin-4-yl)-methylamine, dihydrochloride (1.79 g, 8.14 mmol), DIEA (6 mL), and t-butanol (9 mL) in 3 microwave vials was subjected to 170° C., 1200 s of microwave. The combined mixture was concentrated and purified by column chromatography (Biotage, 0 to 7% MeOH with 10% NH4OH in CH2Cl2) to afford the title compound.","7-[(2-fluoro-pyridine-3-carbonyl)-amino]-4,4-dimethyl-3,4-dihydro-1H-isoquinoline-2-carboxylic acid tert-butyl ester | C-(1H-pyrrolo[2,3-b]pyridin-4-yl)-methylamine, dihydrochloride | DIEA | t-butanol | MeOH | NH4OH | CH2Cl2 | title compound"
US20110092553A1,"The amine of Example 155 (44 mg, 0.1 mmol) was treated as described in general procedure L using trifluoromethanesulfonic anhydride (20 μL, 0.12 mmol) to give N-[4-(4′-{2-[4-(2,4-dichloro-phenyl)-1-ethyl-1H-imidazol-2-yl]-(E)-vinyl}-biphenyl-4-yloxy)-phenyl]-trifluoromethanesulfonamide (26 mg, 39%).","amine | trifluoromethanesulfonic anhydride | N-[4-(4′-{2-[4-(2,4-dichloro-phenyl)-1-ethyl-1H-imidazol-2-yl]-(E)-vinyl}-biphenyl-4-yloxy)-phenyl]-trifluoromethanesulfonamide"
US06077952,"2-(Z)-Methoxyimino-2-(2-tritylaminothiazol-4-yl)acetic acid hydrochloride (0.751 g) in DMF (5 ml) was treated with methanesulphonyl chloride (0.179 g, 0.121 ml) and diisopropylethylamine (0.404 g, 0.544 ml) as described in Example 1(g). This was then treated with t-butyl (6R,7R)-7-amino-3-[(RS)-tetrahydrofuran-3-yl]ceph-3-em-4-carboxylate (0.464 g) and pyridine (0.112 g, 0.114 ml) in DMF (5 ml). Following work up and purification by flash chromatography with 40, 50 and 60% ethyl acetate/hexane, the title compound was obtained as a yellow foam (0.874 g, 82%); νmax (CH2Cl2) 3398, 1783, 1731 (shoulder), 1718 and 1688 cm-1 ; δH (CDCl3) 1.53 (9H, s), 1.69-2.43 (3H, m's), 3.29 and 3.46 with 3.34 and 3.48 (2H, 2ABq's, J 17.7 and 17.7 Hz), 3.63-4.07 (6H, m's and s), 5.03 and 5.06 (1H, 2d's, J 4.8 and 4.8 Hz), 5.84-5.90 (1H, m), 6.73 and 6.74 (1H, 2s), 6.76 and 6.90 (1H, 2d's, J 8.7 and 8.7 Hz exchangeable with D2O), 7.02 (1H, br. s, exchangeable with D2O) and 7.31 (15H, s). [Mass spectrum: +ve ion (3NOBA, Na+) MNa+ (774)].","2-(Z)-Methoxyimino-2-(2-tritylaminothiazol-4-yl)acetic acid hydrochloride | DMF | methanesulphonyl chloride | diisopropylethylamine | t-butyl (6R,7R)-7-amino-3-[(RS)-tetrahydrofuran-3-yl]ceph-3-em-4-carboxylate | pyridine | DMF | ethyl acetate/hexane | title compound | foam"
US07507734B2,"4 mg acetyl chloride are added at 0° C. to a suspension of 80 mg aluminum chloride 1,2-Dichloroethane, followed by 208 mg 2-(3-Methoxy-6-pyridin-4-yl-pyridazin-4-yl)-1H-indole Trifluoroacetate. The reaction mixture is stirred for 4 h at room temperature and for 3h at 50° C. It is worked up pouring into an ice/water mixture and filtration. The layers are separated, the organic is layer washed with water, dried over MgSO4 and the solvent removed. Reverse phase HPLC chromatography yielded 8.1 mg 4-(3-Acetyl-1H-indol-2-yl)-6-pyridin-4-yl-2H-pyridazin-3-one","acetyl chloride | aluminum chloride 1,2-Dichloroethane | 2-(3-Methoxy-6-pyridin-4-yl-pyridazin-4-yl)-1H-indole Trifluoroacetate | 3h | ice/water | water | MgSO4 | 4-(3-Acetyl-1H-indol-2-yl)-6-pyridin-4-yl-2H-pyridazin-3-one"
US05919806,"400 mg (1.70 mmol) of 7,8-dihydro-6,6-dimethyl-7-hydroxy-8-amino-6H-pyrano[2,3-f]benzo-2,1,3-oxadiazole and 40 ml of dichloromethane were stirred at room temperature, and 192 μl (1.87 mmol) of 3-chloropropyl isocyanate were added thereto and stirred for 5 hours. The crystals precipitated were taken out by filtration to obtain 250 mg of the intended compound as pale yellow crystals. (yield: 41%)","7,8-dihydro-6,6-dimethyl-7-hydroxy-8-amino-6H-pyrano[2,3-f]benzo-2,1,3-oxadiazole | dichloromethane | 3-chloropropyl isocyanate | intended compound"
US06812227B2,"To a solution of 0.300 g (0.564 mmol) of methyl (2R)-(4-{2-[(tert-butoxycarbonyl)amino]ethoxy}phenyl)({[4-(2-butynyloxy)phenyl]sulfonyl}-amino)ethanoate (from Example 199) in 1.5 mL of dichloromethane was added 1.5 mL of trifluoroacetic acid and the resulting mixture was stirred for 2 h at room temperature and then concentrated in vacuo. The residue was diluted with ethyl acetate and the organics were washed with saturated sodium bicarbonate solution, dried over sodium sulfate, filtered and concentrated to provide 0.244 g of methyl(2R)-[4-(2-aminoethoxy)phenyl]({[4-(2-butynyloxy)phenyl]sulfonyl}amino)ethanoate pure enough for use in the next step. Electrospray Mass Spec 433.3 (M+H)+",methyl (2R)-(4-{2-[(tert-butoxycarbonyl)amino]ethoxy}phenyl)({[4-(2-butynyloxy)phenyl]sulfonyl}-amino)ethanoate | dichloromethane | trifluoroacetic acid | ethyl acetate | sodium bicarbonate | sodium sulfate | methyl(2R)-[4-(2-aminoethoxy)phenyl]({[4-(2-butynyloxy)phenyl]sulfonyl}amino)ethanoate
US07119221B2,"Under a N2 atmosphere at −60° C., a solution of butyl cyclopentanecarboxylate (prepared according to Payne, G. B.; Smith, C. W., J. Org. Chem., 1957, 22, 1680–1682, 80.0 g, 0.42 mol) and 1,4-dibromobutane (183.3 g, 0.84 mol) in dry THF (700 mL) was added drop wise to a mixture of LDA (2M in THF/heptane/ethylbenzene, 250 mL, 0.50 mol) and dry THF (250 mL) in 1.5 h. After that, the reaction mixture was allowed to slowly reach rt during 3.5 h. Then, the reaction mixture was poured into ice-cold saturated aqueous NH4Cl (1 L). The organic layer was decanted and concentrated in vacuo to a smaller volume. The aqueous layer was extracted with Et2O (3×250 mL). The combined organic layers were washed with saturated aqueous NH4Cl (250 mL) and brine (2×250 mL), dried (Na2SO4) and evaporated in vacuo. The remaining residue was purified by fractional distillation to give butyl 1-(4-bromo-butyl)-cyclopentanecarboxylate (62.8 g, 49%) as a light yellow liquid. bp: T=116–117° C. (p=0.040–0.051 Torr). 1H NMR (CDCl3): δ=4.07 (t, J=6.6 Hz, 2H), 3.38 (t, J=6.8 Hz, 2H), 2.16–2.10 (m, 2H), 1.83 (quintet, J=7.1 Hz, 2H), 1.65–1.59 (m, 8H), 1.50–1.31 (m, 6H), 0.94 (t, J=7.2 Hz, 3H). 13C NMR (CDCl3): δ=177.6, 64.1, 53.9, 38.2, 36.0 (2×), 33.3, 33.0, 30.6, 24.8 (2×), 24.6, 19.1, 13.6. HRMS calcd for C14H25BrO2 (M+): 304.1038, found: 304.1042.","N2 | butyl cyclopentanecarboxylate | 1,4-dibromobutane | THF | LDA | THF | ice | NH4Cl | Et2O | brine | Na2SO4 | butyl 1-(4-bromo-butyl)-cyclopentanecarboxylate"
US08586750B2,"At −30° C., difluoroacetyl fluoride (18.7 g, 0.187 mol; 98%) was introduced into a solution of methyl 3-piperidin-1-ylacrylate (99%, 29.0 g, 0.17 mol) and KF (technical grade) (10.7 g, 0.25 mol) in toluene (250 ml). The reaction mixture was stirred at −30° C. for 3 h. The mixture was then, over a period of one hour, warmed to room temperature. The reaction mixture was washed with deionized water (200 ml). After separation of the phases, the aqueous phase was extracted once with toluene (100 ml). The toluene phases were combined and, under reduced pressure, concentrated to about 300 ml. At −50° C., the reaction solution obtained in this manner was added dropwise to a solution of methylhydrazine (8.79 g, 0.187 mol) in toluene (100 ml). The reaction mixture was stirred at −50° C. for 2 h and then, over a period of one hour, warmed to room temperature. Aqueous sodium hydroxide solution (10% strength, 105.3 g, 0.263 mol) was then added to the reaction mixture, and the mixture was heated under reflux conditions for 2 h. After cooling to room temperature, the phases were separated. The toluene phase was extracted with aqueous sodium hydroxide solution (10% strength, 100 ml). The aqueous phases were combined, adjusted to pH 1 using hydrochloric acid (conc.) and cooled to 0° C. The precipitated solid was filtered off, washed with cyclohexane and dried at 60° C. under reduced pressure. 3-Difluoromethyl-1-methyl-1H-pyrazol-4-ylcarboxylic acid was obtained in an amount of 29.1 g in a purity of 89.4% (according to quant. HPLC) (yield: 88%). Extraction of the filtrate with ethyl acetate gave a further 1.4 g of a solid which, according to quant. HPLC, consisted to 36% of 3-difluoromethyl-1-methyl-1H-pyrazol-4-ylcarboxylic acid.",difluoroacetyl fluoride | methyl 3-piperidin-1-ylacrylate | KF | toluene | water | toluene | toluene | methylhydrazine | toluene | sodium hydroxide | sodium hydroxide | cyclohexane | 3-Difluoromethyl-1-methyl-1H-pyrazol-4-ylcarboxylic acid
US06136803,"A mixture of 8.21 g (0.04 M) of TRANS-1,2,3,4-tetrahydro-2-(N,N-dimethylaminomethyl)naphthalen-1-ol, 11.54 g (0.044 M) of triphenyl phosphine, 5.46 g (0.044 M) of 2-methoxyphenol and 100 ml of benzene was stirred and a solution of 7.83 g (0.004 M) of 95% diethyl azodicarboxylate in 25 ml of benzene was added dropwise over 45 minutes. After 2 hours, the mixture was filtered and extracted with cold 3% hydrochloric acid. The acid extracts were made basic with dilute sodium hydroxide and the oil which separated was extracted into ether. The solvent was removed and the residual oil chromatographed on silica gel.","TRANS-1,2,3,4-tetrahydro-2-(N,N-dimethylaminomethyl)naphthalen-1-ol | triphenyl phosphine | 2-methoxyphenol | benzene | diethyl azodicarboxylate | benzene | hydrochloric acid | ether | silica gel"
US20070287695A1,"To a solution of compound (1R,2S) (2-Azidocyclohexyl-carbamic acid) tert-butyl ester (1.8 g, 7.5 mmol) in methanol (20 mL), 10% Pd—C (360 mg) was added and hydrogenated at 32 psi for 4 h Parr hydrogenator. The reaction mixture was filtered on a celite pad and the filterate was concentrated to give the title compound as a solid (1.1 g, 69%), which was used without further purification. MS:(M+1): 215.07","(1R,2S) (2-Azidocyclohexyl-carbamic acid) tert-butyl ester | methanol | Pd—C | title compound"
US07902375B2,The titled compound is prepared via an analogous method to 5-(3-fluoro-4-methanesulfonyl-phenyl)-4-methyl-thiazol-2-ylamine (Intermediate AA) by replacing 1-(3-fluoro-4-methanesulfonyl-phenyl)-propan-2-one (AA3) in step AA4 with 1-(4-fluoro-3-methanesulfonyl-phenyl)-propan-2-one (AG3).,titled compound | 5-(3-fluoro-4-methanesulfonyl-phenyl)-4-methyl-thiazol-2-ylamine | 1-(3-fluoro-4-methanesulfonyl-phenyl)-propan-2-one | 1-(4-fluoro-3-methanesulfonyl-phenyl)-propan-2-one
US20160090381A1,"A solution of 1,4-dimethyl-5-nitro-3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrrolo[2,3-b]pyridine (prepared as described in Example 58, 52 mg, 0.162 mmol), tert-butyl 7-(((trifluoromethyl)sulfonyl)oxy)-4-azaspiro[2.5]oct-6-ene-4-carboxylate (29 mg, 0.081 mmol), Pd(PPh3)4 (9.4 mg, 0.008 mmol) and a 2M solution of K3PO4 in water (0.1 mL, 0.203 mmol) in dioxane (0.5 ml) was heated under microwave irradiation at 120° C. for 30 min. A NaHCO3 solution and DCM were added. The organic layer was concentrated. The residue was purified by silica gel column chromatography (heptane/EtOAc, 4:1) to provide the title compound (22 mg, 79%) as a solid. LC/MS [M+H]=399.","1,4-dimethyl-5-nitro-3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrrolo[2,3-b]pyridine | tert-butyl 7-(((trifluoromethyl)sulfonyl)oxy)-4-azaspiro[2.5]oct-6-ene-4-carboxylate | Pd(PPh3)4 | K3PO4 | water | dioxane | NaHCO3 | DCM | silica gel | heptane/EtOAc | title compound"
US08318778B2,"2-Aminothiazole (35 g, 350 mmol) and sodium thiocyanate (89 g, 1.08 mol) in MeOH (400 mL) was stirred at −10° C. Bromine (18.0 mL, 350 mmol) dissolved in MeOH (100 mL) saturated with NaBr was slowly added keeping the internal temperature between −10 and 0° C. After the addition the mixture was stirred at 0° C. for 3 h and the reaction mixture was poured into ice water (1500 mL). Aqueous NH4OH was added to pH ca 8.5 causing precipitation of light yellow crystals which were isolated by filtration, washed with ice water and dried in a vacuum oven to give 30 g (55%) 5-thiocyanato-thiazol-2-ylamine as light yellow crystals.",2-Aminothiazole | sodium thiocyanate | MeOH | Bromine | MeOH | NaBr | ice water | NH4OH | ice water | 5-thiocyanato-thiazol-2-ylamine
US09114118B2,"A solution of indane-2-carboxylic acid (504 mg, 3.1 mmol) and sulphuric acid (2 mL) in dry ethanol, was heated at 75° C. for 3 days. The solution was concentrated in vacuo, and then partitioned between dichloromethane and water. The pH of the aqueous layer was adjusted to 13-14 with aqueous sodium hydroxide (5 M), and the layers were separated. The aqueous phase was diluted with saturated sodium chloride, and extracted (2×) with dichloromethane. Combined organic extracts were washed with saturated sodium chloride, dried over sodium sulfate, filtered and evaporated in vacuo, to give the crude product. Purification on a Biotage™ 25S column (silica), eluting with 3% ethyl acetate/hexane, gave ethyl indane-2-carboxylate (526 mg, 96%). 1H NMR (400 MHz, CDCl3): δ 7.22-7.26 (m, 2H), 7.17-7.20 (m, 2H), 4.21 (q, J=7.0 Hz, 2H), 3.19-3.39 (m, 5H), 1.31 (t, J=7.0 Hz, 3H). A mixture of ethyl indane-2-carboxylate (100 mg, 0.5 mmol) and aluminium chloride (164 mg, 1.2 mmol) in dichloromethane (4 mL), was treated with octanoyl chloride (0.1 mL, 0.5 mmol) at room temperature, and the reaction was stirred at ambient temperature overnight. The reaction mixture was poured onto a mixture of ice and aqueous. Hydrochloric acid (1 M), and extracted (3×) with dichloromethane. Combined organic extracts were dried over magnesium sulfate, filtered and evaporated in vacuo. The crude material was purified on a Biotage™ column (silica), eluting with 5% ethyl acetate/hexane, to give ethyl (RS)-5-octanoyl-indane-2-carboxylate (110 mg, 65%). 1H NMR (400 MHz, CDCl3): δ 7.69-7.77 (m, 2H), 7.29-7.32 (m, 1H), 4.07-4.17 (m, 2H), 3.15-3.36 (m, 5H), 2.84-2.90 (m, 2H), 1.62-1.70 (m, 2H), 1.19-1.34 (m, 8H), 0.80-0.87 (m, 3H). A suspension of the ethyl ester (82 mg, 0.3 mmol) in a mixture of tetrahydrofuran (3 mL), methanol (1 mL) and water (1 mL), was treated with lithium hydroxide (43 mg, 1.8 mmol), and the mixture was stirred at room temperature overnight. The reaction mixture was concentrated in vacuo and the residue diluted with water. The pH was adjusted to pH 4 with aqueous HCl (1 M), and the mixture was extracted (3×) with ethyl acetate. Combined organic extracts were dried over magnesium sulfate, filtered and evaporated in vacuo, to give the crude product. Purification on a Biotage™ 12 M column (silica), eluting with 2% ethyl acetate/hexane, gave (RS)-5-octanoyl-indane-2-carboxylic acid (60 mg, 80%). 1H NMR (400 MHz, CD3OD): δ 7.80 (s, 1H), 7.78 (dd, J=7.8, 1.4 Hz, 1H), 7.30 (d, J=7.8 Hz, 1H), 3.36 (tt, J=8.2, 8.2 Hz, 1H), 3.24 (d, J=8.2 Hz, 4H), 2.96 (t, J=7.4 Hz, 2H), 1.67 (tt, J=7.2, 7.2 Hz, 2H), 1.26-1.39 (m, 8H), 0.89 (t, J=6.9 Hz, 3H). A solution of the acid (60 mg, 0.2 mmol) in ethanol (4 mL) and water (1 mL) was treated with sodium bicarbonate (18 mg, 0.2 mmol), and the reaction was stirred at room temperature overnight. Solvents were concentrated in vacuo, and the solution was diluted with water, filtered (20 μm), and lyophilised to give sodium (RS)-5-octanoyl-indane-2-carboxylate as a white solid (54 mg, 87%). 1H NMR (400 MHz, CD3OD): δ 7.91 (s, 1H), 7.76 (dd, J=7.8, 1.6 Hz, 1H), 7.28 (d, J=7.8 Hz, 1H), 3.16-3.25 (m, 5H), 2.97 (t, J=7.3 Hz, 2H), 1.68 (tt, J=7.3, 7.3 Hz, 2H), 1.28-1.40 (m, 8H), 0.90 (t, J=7.0 Hz, 3H); LRMS (ESI): m/z 289 (M−Na++2H+); HPLC: 5 min.",indane-2-carboxylic acid | sulphuric acid | ethanol | dichloromethane | water | sodium chloride | dichloromethane | sodium chloride | sodium sulfate | crude product | 25S | silica | ethyl acetate/hexane | ethyl indane-2-carboxylate
US09018375B2,"To a solution of Example 57c (0.350 g, 0.663 mmoles) in DMF (5 ml), ethanol (2.5 ml) and water (2.5 ml), 2-formyl-4-thiopheneboronic acid (0.155 g, 0.995 mmoles) and sodium carbonate (0.210 g, 1.98 mmoles) were added and the system is degassed for 30 min Tetrakistriphenylphosphine Palladium (0.038 g, 0.033 mmoles) was added under nitrogen atmosphere and heated to 80° C. After 12 h, the reaction mixture was celite filtered, concentrated and extracted with ethyl acetate. The organic layer was dried over sodium sulphate and concentrated under reduced pressure. The crude product was purified by column chromatography with methanol: dichloromethane to afford the title compound as light brown solid (0.065 g, 19% yield). MP: 192-195° C. 1H-NMR (δ ppm, DMSO-d6, 400 MHz): δ 10.01(s,1H), 8.30(s,1H), 8.24(s,1H), 8.07(s,1H), 8.05(dd, J=7.9,1.4Hz, 1H), 7.85(m,1H),7.69(d, J=8.4Hz, 1H),7.53(t, J=7.8Hz, 1H),7.28(br s,1H), 7.06(t, J=8.8Hz, 1H),6.93(br s, 2H), 6.04(q, J=7.0 Hz, 1H),1.89(d, J=7.0 Hz, 3H). Mass: 511.95(M+).",DMF | ethanol | water | 2-formyl-4-thiopheneboronic acid | sodium carbonate | Tetrakistriphenylphosphine Palladium | nitrogen | ethyl acetate | sodium sulphate | crude product | methanol | dichloromethane | title compound
US07915443B2,"To a stirred suspension of iodoxybenzoic acid (3.7 g, 13.2 mmol, 1.1 eq) in 100:1 CHCl3/H2O (25 mL) was added tetraethylammonium bromide (TEAB) (126 mg, 5 mol %), followed by the addition of p-tolyl sulfide (1.66 g, 12 mmol) in one portion. The mixture was stirred at room temperature for approximately 30 minutes until consumption of sulfide was observed (TLC, hexanes/EtOAc 1/1). The residual solids were removed by filtration and washed with CHCl3 (40 mL). The combined filtrate was washed successively with saturated aq. NaHCO3 (30 mL), saturated aq. NaCl (30 mL), dried over sodium sulfate, and concentrated to provide the crude product. Purification by silica gel column chromatography (50% hexanes/EtOAc elution) afforded the title compound (1.68 g, yield 91%). 1H NMR (300 MHz, CDCl3) δ 7.52 (d, J=8.4 Hz, 2H), 7.32 (d, J=8.4 Hz, 2H), 2.71 (s, 3H), 2.42 (s, 3H); ESI-MS m/z 154.7 (M+H)+.",iodoxybenzoic acid | CHCl3/H2O | CHCl3 | tetraethylammonium bromide | p-tolyl sulfide | sulfide | hexanes/EtOAc | NaHCO3 | NaCl | sodium sulfate | crude product | silica gel | hexanes/EtOAc | title compound
US20160235727A1,The compound 11d was prepared from 11c following an analogous protocol as described for the synthesis of 7b from 7a.,compound 11d | 11c | 7b | 7a
US08946439B2,"To a mixture of 4′-methyl-5-(methylsulfonyl)biphenyl-3-carboxylic acid (40 mg, 0.14 mmol), N-(3-dimethylaminopropyl)-N′-ethylcarbodiimide hydrochloride (53 mg, 0.28 mmol), 1-hydroxybenzotriazole hydrate (21 mg, 0.14 mmol), and CH2Cl2 (3 mL) were added C-(6-trifluoromethyl-pyridin-3-yl)-methylamine (36 mg, 0.21 mmol) and N,N-diisopropylethylamine (48 μL, 0.28 mmol). The mixture was stirred at room temperature overnight and then concentrated. The residue was purified by preparative HPLC (100×20.2 mm, C18 column; 40-80% MeCN-water[10 mM Et2NH]) to afford a white solid.","4′-methyl-5-(methylsulfonyl)biphenyl-3-carboxylic acid | N-(3-dimethylaminopropyl)-N′-ethylcarbodiimide hydrochloride | 1-hydroxybenzotriazole hydrate | CH2Cl2 | C-(6-trifluoromethyl-pyridin-3-yl)-methylamine | N,N-diisopropylethylamine | MeCN-water"
US04621084,"6-(3-Methylimidazo[1,2-a]pyridin-2-yl)-3-oxo-3,4-dihydro-2H-1,4-benzoxazine (0.75 g) was prepared in substantially the same manner as that of Example 16 from 6-(2-bromopropionyl)-3-oxo-3,4-dihydro-2H-1,4-benzoxazine (2.0 g) and 2-aminopyridine (1.8 g). mp. 280°-282° C.","6-(3-Methylimidazo[1,2-a]pyridin-2-yl)-3-oxo-3,4-dihydro-2H-1,4-benzoxazine | 6-(2-bromopropionyl)-3-oxo-3,4-dihydro-2H-1,4-benzoxazine | 2-aminopyridine"
US20090227596A1,"4-Cyclopentylamino-6-hydroxy-quinazoline-2-carbonitrile (0.4 mmol), (2-Chloro-ethyl)-dimethyl-amine hydrochloride (0.S5 mmol) and cesiumcarbonate (3.5 mmol) are stirred in DMF (3 ml) at RT for 20 hours. The suspension is filtered, washed with little DMF and water is added to the filtrate until the solution gets turbide. The precipitate formed is filtered off and dried (vacuum). A white powder with mp. 158-160° C., Rf=0.51 (CH2Cl2/MeOH=9:2) is obtained.",4-Cyclopentylamino-6-hydroxy-quinazoline-2-carbonitrile | (2-Chloro-ethyl)-dimethyl-amine hydrochloride | cesiumcarbonate | DMF | DMF | water | CH2Cl2/MeOH
US07935830B2,"BBr3 (0.7 mL, 0.7 mmol, 1 M in CH2Cl2) was added to a solution of N-ethylcarbamate-5-methoxy-6-iodo-8-methyl-1,2,3,3a,8,8a-hexahydroindeno[1,2-c]pyrrole (120 mg, 0.3 mmol) at 0° C. The reaction mixture was stirred overnight from 0° C. to room temperature and quenched with H2O. The solution was filtered through an Extrelut column, the column was washed with CH2Cl2, and the filtrate was concentrated. The crude product was obtained without further purification. MS calculated for C15H181NO3+H: 388, observed: 388.","BBr3 | CH2Cl2 | N-ethylcarbamate-5-methoxy-6-iodo-8-methyl-1,2,3,3a,8,8a-hexahydroindeno[1,2-c]pyrrole | H2O | crude product"
