documentId,paragraphText,sorted_compounds
US08940744B2,"To a solution of 4N HCl in dioxane (0.5 mL, 0.050 mmol) in THF (1 mL) in the ice bath, was added tert-butyl 4-[4-[(2S)-2-[[4-amino-3-(2-fluoro-4-phenoxy-phenyl)pyrazolo[3,4-d]pyrimidin-1-yl]methyl]pyrrolidin-1-yl]-3-cyano-1,1-dimethyl-4-oxo-but-2-enyl]piperazine-1-carboxylate (32.9 mg, 0.050 mmol). The ice bath was removed, the reaction mixture was stirred for 4 h at room temperature at which point TLC and LC-MS showed the reaction was finished. The mixture was concentrated in vacuo, adjusted with NaHCO3 to pH 6-7, and the aq. layer extracted with CH2Cl2. The combined organic layer was washed by brine, dried over Na2SO4, filtered, and the solvent removed to get product 2-[(2S)-2-[[4-amino-3-(2-fluoro-4-phenoxy-phenyl)pyrazolo[3,4-d]pyrimidin-1-yl]methyl]-pyrrolidine-1-carbonyl]-4-methyl-4-piperazin-1-yl-pent-2-enenitrile (24 mg, 0.039 mmol, 85% yield) as an off white powder. LC-MS (ES, m/z): 610 [M+H]","HCl | dioxane | THF | ice | tert-butyl 4-[4-[(2S)-2-[[4-amino-3-(2-fluoro-4-phenoxy-phenyl)pyrazolo[3,4-d]pyrimidin-1-yl]methyl]pyrrolidin-1-yl]-3-cyano-1,1-dimethyl-4-oxo-but-2-enyl]piperazine-1-carboxylate | ice | CH2Cl2 | brine | Na2SO4 | 2-[(2S)-2-[[4-amino-3-(2-fluoro-4-phenoxy-phenyl)pyrazolo[3,4-d]pyrimidin-1-yl]methyl]-pyrrolidine-1-carbonyl]-4-methyl-4-piperazin-1-yl-pent-2-enenitrile"
US20160237036A1,"N-((4-methylphenyl)methyl)-4-amino-1-methylpiperidine (50ELH25) (105 mg, 0.48 mmol) and 3-hydroxy-4-methoxyphenylacetic acid (88 mg, 0.48 mmol) were dissolved in DMF (10 ml). Diisopropylethylamine (DIEA, 250 μL, 1.44 mmol) was added followed by bromo-tris-pyrrolidino-phosphonium hexafluorophosphate (PyBrOP, 336 mg, 0.72 mmol), and the mixture was stirred at r.t for 1 h. Water (50 mL) was added, and the reaction mixture was extracted with EtOAc (2×50 mL). Drying by Na2SO4 and concentration yielded 514 mg crude material, which was purified by flash chromatography (0-30% MeOH in CH2Cl2). This gave 105 mg (57%) of the title compound as a white solid. Rf=0.20 (10% MeOH in CH2Cl2). HPLC-MS (method A) showed MH+=383. UV/MS(%)=100/92. 1H-NMR (400 MHz, CD3OD, Rotamers 52:48): δ 7.18-6.58 (m, 7H), 4.53 (s, 2H), 4.31 and 3.97 (2 m, 1H), 3.82 and 3.81 (2 s, 3H), 3.80 and 3.55 (2 s, 2H), 3.04 and 2.85 (2 m, 2H), 2.41 and 2.32 (2 s, 3H), 2.35 and 2.12 (2 m, 2H), 2.29 and 2.27 (2 s, 3H), 1.83 and 1.74 (2 m, 2H), 1.72 and 1.33 (2 m, 2H)",N-((4-methylphenyl)methyl)-4-amino-1-methylpiperidine | 3-hydroxy-4-methoxyphenylacetic acid | DMF | Diisopropylethylamine | bromo-tris-pyrrolidino-phosphonium hexafluorophosphate | Water | EtOAc | Na2SO4 | crude material
US07157457B2,"tert-Butyl (2R)-morpholin-2-ylmethylcarbamate (2.00 g) in N,N-dimethylformamide (16 ml) was treated with N,N-diisopropylethylamine (1.6 ml) followed by 4-(1-bromoethyl)-1,2-dichlorobenzene (2.58 g). After stirring for five days at room temperature, further portions of 4-(1-bromoethyl)-1,2-dichlorobenzene (2.58 g) and N,N-diisopropylethylamine (1.6 ml) were added and stirring continued for 24 h at room temperature. The solution was treated with dichloromethane (70 ml) and saturated aqueous sodium hydrogen carbonate (30 ml) and the mixture shaken vigorously. The organic phase was separated and applied equally onto sulphonic acid ion exchange cartridges (5×10 g Isolute SCX, pre-treated with methanol). The cartridges were each eluted with methanol (one column volume) followed by 10% 0.880 ammonia in methanol (one column volume); evaporation in vacuo of the combined basic fractions gave the title compound as a clear colourless gum (3.22 g)","tert-Butyl (2R)-morpholin-2-ylmethylcarbamate | N,N-dimethylformamide | N,N-diisopropylethylamine | 4-(1-bromoethyl)-1,2-dichlorobenzene | 4-(1-bromoethyl)-1,2-dichlorobenzene | N,N-diisopropylethylamine | dichloromethane | sodium hydrogen carbonate | sulphonic acid | methanol | methanol | title compound"
US08287914B2,"Calcium acetate hydrate and potassium orthophosphate hydrate solutions were prepared as described in Example 1. The potassium orthophosphate hydrate solution was divided in half and acetic acid was added to one of the two portions until the pH of the solution was 7.4 (volume depends on total solution volume, for example 500 mL solution needs about 23 mL of glacial acetic acid). Proportional amounts of each of the three solutions were then measured out to create a calcium to phosphate ratio of 1.67 and pH of 7.4 (final concentrations of ions if they were to remain in solution would be 0.5 m/0.3 m). A 20 mL reaction required 10 mL of the calcium solution to be measured and poured into a beaker and 8.5 mL of the phosphate solution (unadjusted) to be added to the calcium solution followed by 1.5 mL of the pH adjusted solution. Agitation via stirring with a glass rod was then performed until the solution appeared completely mixed and white (a gelation is not seen). The slurry was not aged. The concentrate or solution was then dried in an oven at 70° C. for 24 hours and desiccated until use or immediately atomized onto a TEM grid for characterization.",Calcium acetate hydrate | potassium orthophosphate hydrate | potassium orthophosphate hydrate | acetic acid | acetic acid | calcium | phosphate | calcium | phosphate | calcium
US08106043B2,"To a stirred solution of tert-butyl 2-hydroxyethyl(2-(6-nitro-2H-benzo[b][1,4]thiazin-4(3H)-yl)-2-oxoethyl)carbamate (620 mg, 1.560 mmol) in tetrahydrofuran (5 mL) was added borane-tetrahydrofuran complex (1 M in tetrahydrofuran; 4.68 mL, 4.68 mmol), dropwise to avoid excessive bubbling. The mixture was then stirred at room temperature for 2 hours. The mixture was then quenched via the slow, dropwise addition of MeOH. The quenched reaction was then diluted with ethyl acetate and washed with saturated sodium carbonate (3×). The organic phase was dried, filtered, and concentrated giving a red oil (595 mg, 99%). 1H NMR (DMSO-d6) δ 7.59-7.44 (m, 1H), 7.38-7.32 (m, 1H), 7.22-7.13 (m, 1H), 4.74 (t, J=5.1 Hz, 1H), 3.69-3.62 (m, 2H), 3.61-3.39 (m, 6H), 3.29-3.17 (m, 2H), 3.15-3.04 (m, 2H), 1.31, 1.24 (2s, 9H); ESI-MS (m/z, %): 406 (M+Na, 55), 328 (40), 284 (100).","tert-butyl 2-hydroxyethyl(2-(6-nitro-2H-benzo[b][1,4]thiazin-4(3H)-yl)-2-oxoethyl)carbamate | tetrahydrofuran | borane-tetrahydrofuran | MeOH | ethyl acetate | sodium carbonate | oil"
US09439902B2,"n-Butyl lithium (1.0 mL, 2.5 M/hexanes, 3.25 equivalents) was added dropwise (1 drop every 5 seconds) to an oxygen degassed solution (placed in a pre dried Biotage™ microwave vial 10-20 mL sealed with its cap and placed under a positive stream of nitrogen gas) of 4-bromo-1-chloro-2-(4-ethoxy-benzyl)-benzene (815 mg, 3.25 equivalents) in anhydrous tetrahydrofuran (2.9 mL) at −78° C. and the resulting solution was stirred at this temperature for an additional hour. A solution of (2R,3S,4S)-2,3,4-tris-benzyloxy-5-hydroxy-6-(4-methoxy-benzyloxy)-5-(4-methoxy-benzyloxymethyl)-hexanoic acid methoxy-methyl-amide (l-1q) (600 mg) in anhydrous tetrahydrofuran (1.45 mL) was then added dropwise over 1.3 hours using a syringe pump and the resulting mixture was stirred at −78° C. for 1 hour before being allowed to warm to −25° C. over 14 hours (put in a deep Dewar covered with aluminum foil to maintain cold temperature; size of Dewar: external diameter 10 cm, internal diameter 8 cm, height 9 cm). Diethyl ether was added and the reaction was quenched by dropwise addition of aqueous 1M hydrochloric acid solution. The resulting biphasic mixture was stirred at room temperature for 15 minutes. The organic phase was separated, washed with brine, dried over magnesium sulfate, filtered and concentrated. Chromatography over silica gel using a gradient of 10 to 40% ethyl acetate in heptane gave the product as a mixture of isomers (280 mg, 38% yield). HRMS calculated for C59H61O10ClNa (M+Na+) 987.3845. found 987.3840.","n-Butyl lithium | oxygen | 4-bromo-1-chloro-2-(4-ethoxy-benzyl)-benzene | tetrahydrofuran | (2R,3S,4S)-2,3,4-tris-benzyloxy-5-hydroxy-6-(4-methoxy-benzyloxy)-5-(4-methoxy-benzyloxymethyl)-hexanoic acid methoxy-methyl-amide | tetrahydrofuran | aluminum | Diethyl ether | hydrochloric acid | brine | magnesium sulfate | silica gel | ethyl acetate | heptane"
US08309600B2,"Thionyl chloride (0.6 mL, 8.12 mmol) was added slowly to a solution of 5-bromo-2,2-dimethyl-2,3-dihydrobenzofuran-7-carboxylic acid (667) (1.1 g, 4.06 mmol) in methanol (41 mL). After refluxing for 3 hours the solvent was removed in vacuo to obtain methyl 5-bromo-2,2-dimethyl-2,3-dihydrobenzofuran-7-carboxylate (668).","Thionyl chloride | 5-bromo-2,2-dimethyl-2,3-dihydrobenzofuran-7-carboxylic acid | methanol | methyl 5-bromo-2,2-dimethyl-2,3-dihydrobenzofuran-7-carboxylate"
US09108971B2,"0.101 g of ortho-chloranil (0.41 mmol) in solution in 1 ml of toluene is added to a mixture of 0.16 g (0.32 mmol) of ethyl 4-[2-bromo-6-(4-pyrrolidin-1-ylpiperidin-1-yl)imidazo[1,2-b]pyridazin-3-yl]-4H-pyridazine-1-carboxylate in 4 ml of chloroform. The mixture is stirred at ambient temperature for 1 hour and then diluted with 40 ml of dichloromethane. The solution is washed with 2 ml of a 2N aqueous solution of sodium hydroxide and then with a saturated solution of sodium chloride. The organic phase is dried over sodium sulfate and then concentrated under reduced pressure after the addition of silica gel. The evaporation residue is loaded onto a silica gel column and the product is purified by chromatography on a silica gel column, elution being carried out with a mixture of 0 to 10% of methanol in dichloromethane. 0.080 g of product is thus isolated.","ortho-chloranil | toluene | ethyl 4-[2-bromo-6-(4-pyrrolidin-1-ylpiperidin-1-yl)imidazo[1,2-b]pyridazin-3-yl]-4H-pyridazine-1-carboxylate | chloroform | dichloromethane | aqueous solution | sodium hydroxide | sodium sulfate | silica gel | silica gel | product | methanol | dichloromethane"
US08399436B2,"To a solution of 4-iodo-2-(trifluoromethyl)benzoic acid (for a preparation see Intermediate 31)(16.7 g, 52.8 mmol) in THF (150 ml) at ambient temperature under nitrogen was added 1.0 M borane-tetrahydrofuran complex (100 ml, 100 mmol, Aldrich) dropwise. The solution was heated to 80° C. for 1.5 h. To the solution at ambient temperature was added methanol (75 ml) and then heated to 80° C. for 1 h. The solvent was removed in vacuo to leave a mobile oil. The residue was partitioned between ethyl acetate (200 ml) and 2 N aqueous HCl (100 ml). The phases were separated and the organic phase washed with 2 N aqueous sodium hydroxide (100 ml), brine (50 ml), then dried (MgSO4), filtered and the solvent removed in vacuo to give [4-iodo-2-(trifluoromethyl)phenyl]methanol as a pale brown solid (14.8 g).",4-iodo-2-(trifluoromethyl)benzoic acid | Intermediate 31 | THF | borane-tetrahydrofuran | methanol | ethyl acetate | HCl | sodium hydroxide | brine | MgSO4 | [4-iodo-2-(trifluoromethyl)phenyl]methanol
US04873239,"A solution of 30 g of 5-mercapto-3-phenyl-1,2,4-thiadiazole in 500 ml of 5% sodium hydroxide and a solution prepared by diluting 310 ml of 5.25% NaOCl to 500 ml with water were added dropwise simultaneously to 1325 ml of an ammonium hydroxide solution while maintaining the mixture at 0° with an ice/methanol bath. The resulting mixture was stirred for 10 minutes and the solids were collected, washed with water and dried under high vacuum (with P2O5) to give 18.5 g of powder. Recrystallization of 8.2 g of this material from benzene (300 ml) gave 4.8 g of crystals, m.p. >142° dec.","5-mercapto-3-phenyl-1,2,4-thiadiazole | sodium hydroxide | NaOCl | water | ammonium hydroxide | ice/methanol | water | P2O5 | powder"
US09416101B2,"3-(indolin-1-ylsulfonyl)benzoic acid (3) (200 mg, 0.66 mmol) and 1-(3-aminophenyl)ethanol (75 mg, 0.55 mmol) using method C. The residue was purified using flash chromatography eluting with 0-50% EtOAc in hexanes. The resulting solid was triturated with dichloromethane/hexanes to give N-(3-(1-hydroxyethyl)phenyl)-3-(indolin-1-ylsulfonyl)benzamide as an off-white solid. Yield: 93 mg (40%). 1H-NMR: 10.46 (s, 1H), 8.37 (s, 1H), 8.25 (d, J=8.0 Hz, 1H), 7.98 (d, J=8.0 Hz, 1H), 7.74-7.69 (m, 2H), 7.64 (d, J=8.5 Hz, 1H), 7.51 (d, J=8.0 Hz, 1H), 7.29 (t, J=8.0 Hz, 1H), 7.21 (t, J=8.0 Hz, 1H), 7.16 (d, J=7.5 Hz, 1H), 7.09 (d, J=8.0 Hz, 1H), 6.99 (dt, J=7.5, 7.5, 1.0 Hz, 1H), 5.19 (d, J=4.0 Hz, 1H), 4.75-4.68 (m, 1H), 3.98 (t, J=8.5 Hz, 2H), 2.93 (t, J=8.5 Hz, 2H), 1.32 (d, J=6.0 Hz, 3H).",3-(indolin-1-ylsulfonyl)benzoic acid | 1-(3-aminophenyl)ethanol | EtOAc | hexanes | dichloromethane/hexanes | N-(3-(1-hydroxyethyl)phenyl)-3-(indolin-1-ylsulfonyl)benzamide
US20150291597A1,"6-Chloro-N2,N4-di(prop-2-ynyl)-1,3,5-triazine-2,4-diamine (25) and (4-fluorophenyl)methanamine were reacted using the procedure described for Compound 21 to yield the desired compound in 70% yield. 400 MHz 1H NMR (DMSO, ppm): δ 7.5-6.7 (7H, m), 4.38 (2H, d, J=6.4 Hz), 4.05-3.97 (4H, m), 3.04-2.95 (2H, m). ESI-MS (m/z): 311 [M+H]+.","6-Chloro-N2,N4-di(prop-2-ynyl)-1,3,5-triazine-2,4-diamine | (4-fluorophenyl)methanamine | Compound 21 | desired compound"
US20070078120A1,"To a solution of 1-(3-methoxyphenyl)-4-oxocyclohexane-carbonitrile (400 mg, 2.01 mmol) and (4-amino-phenyl)(phenyl)methanol (598 mg, 2.61 mmol) in 1,2-dichloroethane (30 mL), sodium triacetoxyborohydride (639 mg, 3.02 mmol) was added at room temperature, and then the mixture was stirred overnight. Saturated aqueous sodium hydrogencarbonate was added thereto to quench the reaction, and then the mixture was extracted with chloroform. The organic layer was washed with saturated aqueous sodium hydrogencarbonate twice, dried over anhydrous magnesium sulfate, filtrated, and then the solvent was removed from the filtrate in vacuo. The residue was purified by silica gel chromatography to give 1.00 g of the title compound as a light yellow oil.","1-(3-methoxyphenyl)-4-oxocyclohexane-carbonitrile | (4-amino-phenyl)(phenyl)methanol | 1,2-dichloroethane | sodium triacetoxyborohydride | sodium hydrogencarbonate | chloroform | sodium hydrogencarbonate | magnesium sulfate | silica gel | title compound"
US08399505B2,"Starting materials: (2-[(E)-3-[1-(4-dimethylamino-benzenesulfonyl)-1H-pyrrol-3-yl]-allanoylamino]-phenyl)-carbamic acid tert-butyl ester (compound A8) (0.141 g), CH2Cl2(10 ml), TFA (1 ml). Reaction conditions: room temperature, 20 hours.",(2-[(E)-3-[1-(4-dimethylamino-benzenesulfonyl)-1H-pyrrol-3-yl]-allanoylamino]-phenyl)-carbamic acid tert-butyl ester | compound A8 | CH2Cl2 | TFA
US06001561,"A mixture of 3-hydroxy-4-methoxybenzoic acid (6.726g, 40 mmol), tert-butyldimethylsilyl chloride (13.26 g, 88 mmol), imidazole (10.893 g, 160 mmol) and DMF (40 mL) was stirred at room temperature for 18 hr. Hexane was added and the resulting mixture washed with water. The aqueous layer was reextracted two times with hexane and the extracts added to the hexane layer from the first extraction. The combined extracts were washed with small amount of water. During the washing some precipitate formed. The organic phase, together with the precipitate, was dissolved in small amount of methanol and rotary evaporated. The residue was taken into methanol (100 ml) and stirred at room temperature with potassium carbonate (10 g) and water (3 ml) for 1.5 hr. A mixture of ethyl acetate and crushed ice was added and the mixture was carefully acidified with dilute hydrochlorie acid (the final pH of the aqueous layer was 3.5). The organic phase was separated and the aqueous layer extracted two times with ethyl acetate. The combined extracts were washed with a mixture of brine and water (1:1) and dried. TLC (silica gel, hexane/ethyl acetate=2:1) of the product gave one spot having an Rf of 0.2. NMR(δ): 0.18 (s, 6H), 1.00 (s, 9H), 3.90 (s, 3H).",3-hydroxy-4-methoxybenzoic acid | tert-butyldimethylsilyl chloride | imidazole | DMF | Hexane | water | hexane | water | methanol | methanol | potassium carbonate | water | ethyl acetate | ice | hydrochlorie | ethyl acetate | brine | water | silica gel | hexane/ethyl acetate
US07723369B2,"2-(4-Bromo-benzyl)-4-(2,4-dichloro-phenyl)-1H-imidazole (382 mg, 1 mmol) was treated as described in general procedure B using 5-fluoro-2-nitrotoluene (310 mg, 2 mmol) to give 2-(4-bromo-benzyl)-4-(2,4-dichloro-phenyl)-1-(3-methyl-4-nitro-phenyl)-1H -imidazole.","2-(4-Bromo-benzyl)-4-(2,4-dichloro-phenyl)-1H-imidazole | 5-fluoro-2-nitrotoluene | 2-(4-bromo-benzyl)-4-(2,4-dichloro-phenyl)-1-(3-methyl-4-nitro-phenyl)-1H -imidazole"
US07109333B2,"Prepared according to Procedure C from a stirred solution of (4-benzyloxyphenyl)-(6-(5-(1,3-dioxolan-2-yl)-furan-2-yl)-7-fluoro-quinazolin-4-yl)-amine (0.51 grams, 1.1 mmol) in 20 ml of THF was added 5 ml of 1 N HCl. After stirring for 90 minutes, the resultant suspension was filtered and washed with diethyl ether (200 ml) to yield, after drying under vacuum, a yellow solid (0.32 grams, 61% yield). δ1H NMR (400 MHz, DMSO-d6) 11.52(s, 1H), 9.70(s, 1H), 9.25(d, 1H), 8.76(s, 1H), 7.76(m, 2H), 7.55(d, 2H), 7.45(d, 2H), 7.33(m, 4H), 7.11(d, 2H), 5.14(s, 2H). ESI-MS m/z 440(M+1).","(4-benzyloxyphenyl)-(6-(5-(1,3-dioxolan-2-yl)-furan-2-yl)-7-fluoro-quinazolin-4-yl)-amine | THF | HCl | resultant suspension | diethyl ether | solid"
US08735424B2,"A solution of 4-(benzyloxy)-6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline (1.0 equiv.), 2,6 dibromopyridine (1.0 equiv.) and Pd(dppf)Cl2—CH2Cl2 (0.1 equiv.) in 3:1 DME/2M Na2CO3 was heated in a microwave at 100° C. for 20 minutes. Upon cooling, the solution was partitioned between EtOAc and H2O. Upon separation, the organic layer was washed with NaCl(sat.), dried over MgSO4, concentrated and purified by silica gel chromatography (70-90 EtOAc/hexanes eluant) to yield 4-(benzyloxy)-6-(6-bromopyridin-2-yl)quinoline (36%). LC/MS=391.1/393.1 (M+H), LC=3.36 min.","4-(benzyloxy)-6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline | 2,6 dibromopyridine | DME | EtOAc | H2O | NaCl(sat.) | MgSO4 | silica gel | EtOAc/hexanes | 4-(benzyloxy)-6-(6-bromopyridin-2-yl)quinoline"
US20090181942A1,"3-Fluorosalicylbenzaldehyde (4.00 g) was dissolved in N,N-dimethylformamide (100 mL). To the resulting solution were added anhydrous potassium carbonate (6.70 g) and methyl iodide (8.88 mL). The resulting mixture was stirred at 50° C. for 3 hours. After cooling to room temperature, ice water and diethyl ether were added to the reaction mixture and the layers separated. The organic layer was dried over anhydrous magnesium sulfate and the solvent was distilled off to give the title compound (4.59 g).","3-Fluorosalicylbenzaldehyde | N,N-dimethylformamide | potassium carbonate | methyl iodide | ice water | diethyl ether | magnesium sulfate | title compound"
US04889848,"A solution of 100 mg of 1-[(4,5-dihydro-7-oxo-8-phenyl-7H-thieno[2,3-a]quinolizin-10-yl)carbonyl]-4-piperidinol in 5 ml of methylene chloride was treated with 51 mg of pyridinium chlorochromate. After the reaction was completed, the solvent was evaporated in vacuo and the residue was chromatographed over silica gel. The product was recrystallized from diethyl ether and there was obtained 1-[(4,5-dihydro-7-oxo-8-phenyl-7H-thieno[2,3-a]-quinolizin-10-yl)carbonyl]-4-piperidinone of m.p. 218°-220°.","1-[(4,5-dihydro-7-oxo-8-phenyl-7H-thieno[2,3-a]quinolizin-10-yl)carbonyl]-4-piperidinol | methylene chloride | pyridinium chlorochromate | silica gel | diethyl ether | 1-[(4,5-dihydro-7-oxo-8-phenyl-7H-thieno[2,3-a]-quinolizin-10-yl)carbonyl]-4-piperidinone"
US08030339B2,This compound was prepared by hydrolysis of 9a using a 1:1 mixture of aqueous potassium hydroxide (2M) and ethanol.,9a | potassium hydroxide | ethanol
US07897619B2,"A solution of 6-bromo-3-fluoroisoquinoline (9.10 g, 40.3 mmol) and triethylborate (11.8 g, 80.5 mmol) in THF (100 mL) was cooled to −78° C. Butyllithium (1.6 M in hexanes 50.3 mL, 80.5 mmol) was added dropwise over 45 minutes. Over the course of the addition, the solution changed color from colorless to a light tan. The solution was stirred at −78° C. for 3 hours. The mixture was quenched with HCl (5 N, 120 mL) while in the cold bath at −78° C., diluted with water (100 mL), and then extracted with EtOAc (3×200 mL). The combined organic layers were dried over Na2SO4, filtered and evaporated. The solid residue was triturated with DCM (200 mL), and the solid was recovered by filtration to provide the title compound (6.0 g, 78%). LCMS (API-ES) m/z: 192 (M+H+).",6-bromo-3-fluoroisoquinoline | triethylborate | THF | Butyllithium | HCl | water | EtOAc | Na2SO4 | DCM | title compound
US08232409B2,"To a solution of 2-nitro-6-(2-trifluoromethyl-phenyl)-pyridin-3-ylamine (130 mg, 0.460 mmol, as prepared in the previous step) in EtOH (10 mL), 10% Pd/C (60 mg) was added. The resulting mixture was hydrogenated at 50 psi for 3 h. The reaction mixture was filtered through a pad of Celite, and the filtrate was concentrated in vacuo to obtain the title compound, which was directly used in the next step without further purification. 1H-NMR (400 MHz, CDCl3) δ: 7.62 (d, J=7.8 Hz, 1H), 7.41-7.49 (m, 1H), 7.29-7.41 (m, 2H), 6.81 (d, J=7.8 Hz, 1H), 6.64 (d, J=7.8 Hz, 1H), 4.31 (br. s., 2H), 3.34 (br. s., 2H).",2-nitro-6-(2-trifluoromethyl-phenyl)-pyridin-3-ylamine | EtOH | Pd/C | title compound
US07745438B2,"Add diisopropylethylamine (2.68 mL, 15.4 mmol) and cis-cyclopropane-1,2-dicarboxylic acid (0.50 g, 3.84 mmol) to a slurry of 2-chlorotrityl chloro resin (3.00 g, Nova Bio) in 7:1 dichloromethane:dimethylfomamide (10.0 mL). Stir over night and then filter the slurry. Wash the resin with 17:2:1 dichloromethane:methanol:dimethylformamide (3×20 mL) followed by dichloromethane (3×20 mL). Add the filtered resin to a solution of diisopropylethylamine (1.34 mL, 7.69 mmol), methylpropylamine (0.788 mL, 7.69 mmol), O-benzotriazol-1-yl-N,N,N′,N′-tetramethyluronium hexafluorophosphate (HBTU) (2.915 g, 7.69 mmol), and HOBT (1.177 g, 7.69 mmol) in dimethylformamide (10 mL) and shake for 2.5 days. Filter and wash the resin with dimethylformamide (3×20 mL) and dichloromethane (5×20 mL). Add trifluoroacetic acid (1 mL) to a slurry of the washed resin in dichloromethane (20 mL). Shake for 45 minutes and filter. Wash the resin with dichloromethane (2×20 mL) and concentrate this filtrate under reduced pressure. Subject the residue to silica gel chromatography, eluting with dichloromethane containing 10-40% of 5% (2:1 methanol:acetic acid) in dichloromethane to provide the title compound (0.247 g, 34.7%).","diisopropylethylamine | cis-cyclopropane-1,2-dicarboxylic acid | 2-chlorotrityl chloro | dichloromethane | dichloromethane | methanol | dimethylformamide | dichloromethane | diisopropylethylamine | methylpropylamine | O-benzotriazol-1-yl-N,N,N′,N′-tetramethyluronium hexafluorophosphate | HOBT | dimethylformamide | dichloromethane | dichloromethane | dichloromethane | acetic acid | title compound"
US20160264594A1,"To a stirred solution of (S)-3-((2R,3R,4S,5S)-5-(((2R,4R,6S)-6-(2-((2S,5R)-5-((E)-3-(allyloxy)prop-1-en-1-yl)-3-methylenetetrahydrofuran-2-yl)ethyl)-4-methyl-3-methylene-tetrahydro-2H-pyran-2-yl)methyl)-3-methoxy-4-((phenylsulfonyl)methyl)tetrahydrofuran-2-yl)propane-1,2-diol (1.05 g, 1.59 mmol) in methylene chloride (30 mL) was added 2,4,6-collidine (0.84 mL, 6.35 mmol) and pyridine (7 μl, 0.08 mmol). The resulting mixture was cooled to −10° C., and Ts2O (1.1 g, 1.75 mmol) was added in two portions. The reaction was stirred for 3 h at a temperature between −10 and −5° C. and at 0° C. for 2 h. The reaction then was warmed to room temperature, and isopropanol (75 mL) and ammonium hydroxide (85 mL) were added. After aging 16 h at room temperature, additional ammonium hydroxide (20 ml) was added, and stirring was continued for 6 h at a temperature between 26 and 30° C. After removal of organic solvents under reduced pressure, the residue was extracted with methylene chloride (3×40 mL). The combined organic layers were washed with brine and dried over MgSO4. Removal of the solvent and silica gel chromatography of the residue with hexanes/ethyl acetate (2:1 to pure ethyl acetate) as eluent afforded the desired product as a foam. Since the product was contaminated with small amount of 2,4,6-collidine, it was further purified by precipitation of product from cyclohexane or n-heptane (740 mg, 70.6%). 1H NMR (400 MHz, CDCl3) δ ppm 0.95-1.11 (m, 3H) 1.22-1.37 (m, 2H) 1.46-1.50 (m, 2H) 1.78-1.84 (m, 3H) 2.04-2.19 (m, 3H) 2.26-2.37 (m, 2H) 2.50-2.59 (m, 2H) 2.63-2.90 (m, 2H) 2.92-3.04 (m, 2H) 3.12-3.22 (m, 1H) 3.26 (s, 3H) 3.36-3.39 (m, 2H) 3.44-3.49 (m, 1H) 3.54-3.56 (m, 1H) 3.60-3.68 (m, 1H) 3.78-3.94 (m, 4H), 4.03-4.06 (m, 1H) 4.07-4.19 (m, 1H) 4.36-4.38 (m, 1H), 4.58-4.86 (m, 4H) 5.08-5.16 (m, 2H) 5.63-5.68 (m, 2H) 5.66-5.83 (m, 1H) 7.48-7.62 (m, 3H) 7.84-7.89 (m, 2H).","(S)-3-((2R,3R,4S,5S)-5-(((2R,4R,6S)-6-(2-((2S,5R)-5-((E)-3-(allyloxy)prop-1-en-1-yl)-3-methylenetetrahydrofuran-2-yl)ethyl)-4-methyl-3-methylene-tetrahydro-2H-pyran-2-yl)methyl)-3-methoxy-4-((phenylsulfonyl)methyl)tetrahydrofuran-2-yl)propane-1,2-diol | methylene chloride | 2,4,6-collidine | pyridine | Ts2O | isopropanol | ammonium hydroxide | ammonium hydroxide | methylene chloride | brine | MgSO4 | silica gel | hexanes/ethyl acetate | desired product"
US08658637B2,"To a solution of 242 mg (0.51 mmol) of 1-(2,3-dihydroxypropyl)-4-{2,2,2-trifluoro-1-[1-(4-fluorophenyl)-1H-indazol-5-yl]-1-hydroxyethyl}-1H-pyrrole-2-carbonitrile in 6 mL of acetone and 3 mL of water was added 114 mg (0.53 mmol) of sodium periodate. After stirring overnight, the solids were filtered and rinsed with acetone. The acetone was then concentrated in vacuo and the residue was diluted with brine and extracted with EtOAc. The combined organic layers were dried, filtered, and concentrated in vacuo to afford 208 mg of 1-(2-oxoethyl)-4-{2,2,2-trifluoro-1-[1-(4-fluorophenyl)-1H-indazol-5-yl]-1-hydroxyethyl}-1H-pyrrole-2-carbonitrile which was used without further purification.","1-(2,3-dihydroxypropyl)-4-{2,2,2-trifluoro-1-[1-(4-fluorophenyl)-1H-indazol-5-yl]-1-hydroxyethyl}-1H-pyrrole-2-carbonitrile | acetone | water | sodium periodate | acetone | acetone | brine | EtOAc | 1-(2-oxoethyl)-4-{2,2,2-trifluoro-1-[1-(4-fluorophenyl)-1H-indazol-5-yl]-1-hydroxyethyl}-1H-pyrrole-2-carbonitrile"
